timestamp,cps,cps_err,usv_hr
1776901515.8591208,6.5,1.8027756377319946,0.081471
1776901517.864206,6.5,1.8027756377319946,0.081471
1776901519.879596,7.0,1.8708286933869707,0.087738
1776901521.8903415,6.5,1.8027756377319946,0.081471
1776901523.9162602,10.0,2.23606797749979,0.12534
1776901525.9303212,9.5,2.179449471770337,0.119073
1776901527.9678664,8.0,2.0,0.100272
1776901529.98566,9.5,2.179449471770337,0.119073
1776901531.9994402,6.5,1.8027756377319946,0.081471
1776901533.9820073,11.0,2.345207879911715,0.137874
1776901536.0010962,10.0,2.23606797749979,0.12534
1776901538.033852,7.5,1.9364916731037085,0.094005
1776901540.0476606,12.0,2.449489742783178,0.150408
1776901542.0647182,12.5,2.5,0.156675
1776901544.073755,16.5,2.8722813232690143,0.206811
1776901546.138425,12.5,2.5,0.156675
1776901548.1275003,14.0,2.6457513110645907,0.175476
1776901550.1646926,18.0,3.0,0.225612
1776901552.1790326,12.0,2.449489742783178,0.150408
1776901554.1582768,20.0,3.1622776601683795,0.25068
1776901556.186656,16.5,2.8722813232690143,0.206811
1776901558.2180595,14.0,2.6457513110645907,0.175476
1776901560.234955,9.5,2.179449471770337,0.119073
1776901562.2808433,11.5,2.3979157616563596,0.144141
1776901564.2890568,9.5,2.179449471770337,0.119073
1776901566.3066556,9.5,2.179449471770337,0.119073
1776901568.2963457,9.0,2.1213203435596424,0.112806
1776901570.3145602,8.5,2.0615528128088303,0.106539
1776901572.3353496,6.5,1.8027756377319946,0.081471
1776901574.3703938,11.5,2.3979157616563596,0.144141
1776901576.3973885,9.5,2.179449471770337,0.119073
1776901578.3972068,7.5,1.9364916731037085,0.094005
1776901580.411552,5.5,1.6583123951777,0.068937
1776901582.4344144,8.0,2.0,0.100272
1776901584.4709682,7.5,1.9364916731037085,0.094005
1776901586.484457,7.5,1.9364916731037085,0.094005
1776901588.4608645,6.0,1.7320508075688772,0.075204
1776901590.5082946,7.5,1.9364916731037085,0.094005
1776901592.533817,4.5,1.5,0.056403
1776901594.5557647,5.5,1.6583123951777,0.068937
1776901596.5509653,4.5,1.5,0.056403
1776901598.593878,6.0,1.7320508075688772,0.075204
1776901600.6109414,6.0,1.7320508075688772,0.075204
1776901602.6117105,5.0,1.5811388300841898,0.06267
1776901604.626789,6.0,1.7320508075688772,0.075204
1776901606.6424825,4.5,1.5,0.056403
1776901608.6315103,8.5,2.0615528128088303,0.106539
1776901610.6960304,9.5,2.179449471770337,0.119073
1776901612.6698954,6.0,1.7320508075688772,0.075204
1776901614.6926036,5.5,1.6583123951777,0.068937
1776901616.7030249,10.0,2.23606797749979,0.12534
1776901618.7566833,7.0,1.8708286933869707,0.087738
1776901620.7663717,8.0,2.0,0.100272
1776901622.7927735,2.5,1.118033988749895,0.031335
1776901624.8088205,6.5,1.8027756377319946,0.081471
1776901626.8259153,4.5,1.5,0.056403
1776901628.7982054,8.5,2.0615528128088303,0.106539
1776901630.8620439,8.0,2.0,0.100272
1776901632.834698,5.5,1.6583123951777,0.068937
1776901634.8792355,10.0,2.23606797749979,0.12534
1776901636.8932123,7.5,1.9364916731037085,0.094005
1776901638.9241915,4.0,1.4142135623730951,0.050136
1776901640.9101083,9.5,2.179449471770337,0.119073
1776901642.9348795,5.0,1.5811388300841898,0.06267
1776901644.9475093,9.0,2.1213203435596424,0.112806
1776901646.9801855,10.5,2.29128784747792,0.131607
1776901649.0003285,13.0,2.5495097567963922,0.162942
1776901651.0210028,6.0,1.7320508075688772,0.075204
1776901653.026198,8.0,2.0,0.100272
1776901655.0394573,8.0,2.0,0.100272
1776901657.0533156,8.0,2.0,0.100272
1776901659.0812345,11.5,2.3979157616563596,0.144141
1776901661.1006255,12.0,2.449489742783178,0.150408
1776901663.0872998,4.0,1.4142135623730951,0.050136
1776901665.1022851,8.5,2.0615528128088303,0.106539
1776901667.1229005,11.5,2.3979157616563596,0.144141
1776901669.160706,10.0,2.23606797749979,0.12534
1776901671.1782546,6.0,1.7320508075688772,0.075204
1776901673.1794364,9.5,2.179449471770337,0.119073
1776901675.226382,7.5,1.9364916731037085,0.094005
1776901677.239463,7.0,1.8708286933869707,0.087738
1776901679.2285192,7.5,1.9364916731037085,0.094005
1776901681.2807674,9.0,2.1213203435596424,0.112806
1776901683.2998862,3.5,1.3228756555322954,0.043869
1776901685.269953,5.0,1.5811388300841898,0.06267
1776901687.2901073,7.5,1.9364916731037085,0.094005
1776901689.3197343,8.0,2.0,0.100272
1776901691.3436432,4.0,1.4142135623730951,0.050136
1776901693.3686616,6.5,1.8027756377319946,0.081471
1776901695.3967118,6.5,1.8027756377319946,0.081471
1776901697.389275,8.5,2.0615528128088303,0.106539
1776901699.42982,7.0,1.8708286933869707,0.087738
1776901701.4457626,7.5,1.9364916731037085,0.094005
1776901703.449585,6.5,1.8027756377319946,0.081471
1776901705.480403,6.5,1.8027756377319946,0.081471
1776901707.5088818,9.0,2.1213203435596424,0.112806
1776901709.5262065,9.0,2.1213203435596424,0.112806
1776901711.519588,3.0,1.224744871391589,0.037602
1776901713.5397172,8.5,2.0615528128088303,0.106539
1776901715.5598216,7.0,1.8708286933869707,0.087738
1776901717.5503304,3.5,1.3228756555322954,0.043869
1776901719.586921,7.5,1.9364916731037085,0.094005
1776901721.6012979,6.5,1.8027756377319946,0.081471
1776901723.60369,6.5,1.8027756377319946,0.081471
1776901725.6208544,7.5,1.9364916731037085,0.094005
1776901727.6627502,7.0,1.8708286933869707,0.087738
1776901729.6971326,4.0,1.4142135623730951,0.050136
1776901731.7187068,9.5,2.179449471770337,0.119073
1776901733.6882315,9.0,2.1213203435596424,0.112806
1776901735.7315824,6.5,1.8027756377319946,0.081471
1776901737.7645802,7.0,1.8708286933869707,0.087738
1776901739.7798433,6.0,1.7320508075688772,0.075204
1776901741.7722185,4.5,1.5,0.056403
1776901743.7978413,6.5,1.8027756377319946,0.081471
1776901745.816957,5.5,1.6583123951777,0.068937
1776901747.8608603,7.0,1.8708286933869707,0.087738
1776901749.8284023,6.5,1.8027756377319946,0.081471
1776901751.893962,8.5,2.0615528128088303,0.106539
1776901753.8760953,6.0,1.7320508075688772,0.075204
1776901755.8935692,4.5,1.5,0.056403
1776901757.929142,7.5,1.9364916731037085,0.094005
1776901759.9499168,7.0,1.8708286933869707,0.087738
1776901761.965132,8.5,2.0615528128088303,0.106539
1776901763.948564,5.0,1.5811388300841898,0.06267
1776901765.9659486,6.5,1.8027756377319946,0.081471
1776901768.0001106,6.0,1.7320508075688772,0.075204
1776901770.0443673,7.5,1.9364916731037085,0.094005
1776901772.0579557,6.5,1.8027756377319946,0.081471
1776901774.0398648,3.5,1.3228756555322954,0.043869
1776901776.0935,8.5,2.0615528128088303,0.106539
1776901778.080827,5.0,1.5811388300841898,0.06267
1776901780.1061714,2.0,1.0,0.025068
1776901782.1474237,7.0,1.8708286933869707,0.087738
1776901784.1678233,5.0,1.5811388300841898,0.06267
1776901786.1452525,5.5,1.6583123951777,0.068937
1776901788.1931133,5.0,1.5811388300841898,0.06267
1776901790.2128048,9.5,2.179449471770337,0.119073
1776901792.2315652,9.5,2.179449471770337,0.119073
1776901794.214717,7.0,1.8708286933869707,0.087738
1776901796.2320285,10.5,2.29128784747792,0.131607
1776901798.2732923,7.0,1.8708286933869707,0.087738
1776901800.2972236,8.0,2.0,0.100272
1776901802.3185732,7.0,1.8708286933869707,0.087738
1776901804.2991729,6.5,1.8027756377319946,0.081471
1776901806.3266563,7.5,1.9364916731037085,0.094005
1776901808.3648438,7.5,1.9364916731037085,0.094005
1776901810.3607945,7.0,1.8708286933869707,0.087738
1776901812.3923526,8.0,2.0,0.100272
1776901814.4206195,6.0,1.7320508075688772,0.075204
1776901816.443759,13.0,2.5495097567963922,0.162942
1776901818.4170024,5.0,1.5811388300841898,0.06267
1776901820.43956,8.5,2.0615528128088303,0.106539
1776901822.493631,6.5,1.8027756377319946,0.081471
1776901824.468719,5.0,1.5811388300841898,0.06267
1776901826.4974234,6.0,1.7320508075688772,0.075204
1776901828.5337334,10.0,2.23606797749979,0.12534
1776901830.5553892,6.0,1.7320508075688772,0.075204
1776901832.5368223,6.5,1.8027756377319946,0.081471
1776901834.5614607,8.0,2.0,0.100272
1776901836.5816374,6.0,1.7320508075688772,0.075204
1776901838.6157632,8.0,2.0,0.100272
1776901840.6432064,7.0,1.8708286933869707,0.087738
1776901842.6481984,4.0,1.4142135623730951,0.050136
1776901844.6755152,4.5,1.5,0.056403
1776901846.6936674,10.0,2.23606797749979,0.12534
1776901848.6830459,12.5,2.5,0.156675
1776901850.7338965,7.0,1.8708286933869707,0.087738
1776901852.705397,13.0,2.5495097567963922,0.162942
1776901854.7250812,8.0,2.0,0.100272
1776901856.7472947,7.5,1.9364916731037085,0.094005
1776901858.772349,9.0,2.1213203435596424,0.112806
1776901860.8026288,9.5,2.179449471770337,0.119073
1776901862.8035538,7.5,1.9364916731037085,0.094005
1776901864.83143,10.5,2.29128784747792,0.131607
1776901866.8519268,6.5,1.8027756377319946,0.081471
1776901868.8879874,7.0,1.8708286933869707,0.087738
1776901870.8595805,12.0,2.449489742783178,0.150408
1776901872.8888607,8.5,2.0615528128088303,0.106539
1776901874.9220865,5.5,1.6583123951777,0.068937
1776901876.9421265,4.0,1.4142135623730951,0.050136
1776901878.9732795,3.5,1.3228756555322954,0.043869
1776901880.9918487,5.5,1.6583123951777,0.068937
1776901882.9895065,6.0,1.7320508075688772,0.075204
1776901885.0077078,6.5,1.8027756377319946,0.081471
1776901887.0254283,5.5,1.6583123951777,0.068937
1776901889.0550473,7.5,1.9364916731037085,0.094005
1776901891.0718784,8.0,2.0,0.100272
1776901893.0507286,7.0,1.8708286933869707,0.087738
1776901895.0861678,6.5,1.8027756377319946,0.081471
1776901897.098242,5.5,1.6583123951777,0.068937
1776901899.1288302,4.5,1.5,0.056403
1776901901.1579564,3.5,1.3228756555322954,0.043869
1776901903.135718,7.5,1.9364916731037085,0.094005
1776901905.202119,7.0,1.8708286933869707,0.087738
1776901907.1878521,7.0,1.8708286933869707,0.087738
1776901909.2147038,10.5,2.29128784747792,0.131607
1776901911.2342968,7.5,1.9364916731037085,0.094005
1776901913.2355413,8.0,2.0,0.100272
1776901915.2532032,8.5,2.0615528128088303,0.106539
1776901917.269051,5.0,1.5811388300841898,0.06267
1776901919.3060815,10.0,2.23606797749979,0.12534
1776901921.318795,6.0,1.7320508075688772,0.075204
1776901923.3487267,8.0,2.0,0.100272
1776901925.3700824,8.0,2.0,0.100272
1776901927.3949056,4.5,1.5,0.056403
1776901929.38666,8.5,2.0615528128088303,0.106539
1776901931.3824084,8.0,2.0,0.100272
1776901933.4189553,6.5,1.8027756377319946,0.081471
1776901935.423164,8.5,2.0615528128088303,0.106539
1776901937.4463856,6.0,1.7320508075688772,0.075204
1776901939.4709234,10.0,2.23606797749979,0.12534
1776901941.4681203,4.0,1.4142135623730951,0.050136
1776901943.5000558,7.5,1.9364916731037085,0.094005
1776901945.5161755,3.5,1.3228756555322954,0.043869
1776901947.5655572,7.5,1.9364916731037085,0.094005
1776901949.583206,5.0,1.5811388300841898,0.06267
1776901951.601629,7.5,1.9364916731037085,0.094005
1776901953.5933495,11.0,2.345207879911715,0.137874
1776901955.6118658,11.0,2.345207879911715,0.137874
1776901957.649961,6.5,1.8027756377319946,0.081471
1776901959.671908,7.0,1.8708286933869707,0.087738
1776901961.6400633,6.5,1.8027756377319946,0.081471
1776901963.6738904,7.0,1.8708286933869707,0.087738
1776901965.6856673,5.5,1.6583123951777,0.068937
1776901967.727108,6.5,1.8027756377319946,0.081471
1776901969.7130692,6.5,1.8027756377319946,0.081471
1776901971.732555,7.0,1.8708286933869707,0.087738
1776901973.7597861,7.5,1.9364916731037085,0.094005
1776901975.7953014,7.5,1.9364916731037085,0.094005
1776901977.8186128,5.5,1.6583123951777,0.068937
1776901979.8411493,7.0,1.8708286933869707,0.087738
1776901981.8205876,3.5,1.3228756555322954,0.043869
1776901983.84524,5.5,1.6583123951777,0.068937
1776901985.8666801,7.5,1.9364916731037085,0.094005
1776901987.8713937,6.5,1.8027756377319946,0.081471
1776901989.8901594,11.0,2.345207879911715,0.137874
1776901991.9105287,11.0,2.345207879911715,0.137874
1776901993.951432,8.5,2.0615528128088303,0.106539
1776901995.976883,8.0,2.0,0.100272
1776901997.9610872,9.5,2.179449471770337,0.119073
1776901999.979198,7.0,1.8708286933869707,0.087738
1776902002.041236,10.0,2.23606797749979,0.12534
1776902004.0196512,7.5,1.9364916731037085,0.094005
1776902006.0382693,8.5,2.0615528128088303,0.106539
1776902008.0897033,6.0,1.7320508075688772,0.075204
1776902010.0743065,5.5,1.6583123951777,0.068937
1776902012.0945833,9.0,2.1213203435596424,0.112806
1776902014.1163003,6.0,1.7320508075688772,0.075204
1776902016.1525195,9.0,2.1213203435596424,0.112806
1776902018.1356533,7.0,1.8708286933869707,0.087738
1776902020.162113,9.0,2.1213203435596424,0.112806
1776902022.1922653,7.0,1.8708286933869707,0.087738
1776902024.2213802,8.0,2.0,0.100272
1776902026.238581,11.0,2.345207879911715,0.137874
1776902028.254181,10.0,2.23606797749979,0.12534
1776902030.2830918,5.0,1.5811388300841898,0.06267
1776902032.3047917,5.0,1.5811388300841898,0.06267
1776902034.296466,5.0,1.5811388300841898,0.06267
1776902036.3159783,9.0,2.1213203435596424,0.112806
1776902038.3366234,9.5,2.179449471770337,0.119073
1776902040.3602204,6.0,1.7320508075688772,0.075204
1776902042.3798776,8.5,2.0615528128088303,0.106539
1776902044.4031854,8.5,2.0615528128088303,0.106539
1776902046.4238398,5.5,1.6583123951777,0.068937
1776902048.3999548,5.0,1.5811388300841898,0.06267
1776902050.4270422,9.0,2.1213203435596424,0.112806
1776902052.4524386,6.0,1.7320508075688772,0.075204
1776902054.4692817,7.0,1.8708286933869707,0.087738
1776902056.494283,9.5,2.179449471770337,0.119073
1776902058.5271392,6.0,1.7320508075688772,0.075204
1776902060.5458121,6.5,1.8027756377319946,0.081471
1776902062.5683022,4.5,1.5,0.056403
1776902064.589511,6.0,1.7320508075688772,0.075204
1776902066.5710108,8.5,2.0615528128088303,0.106539
1776902068.5934978,8.0,2.0,0.100272
1776902070.6210306,7.0,1.8708286933869707,0.087738
1776902072.6162944,7.5,1.9364916731037085,0.094005
1776902074.631946,8.0,2.0,0.100272
1776902076.6510272,5.5,1.6583123951777,0.068937
1776902078.669487,11.0,2.345207879911715,0.137874
1776902080.691161,6.5,1.8027756377319946,0.081471
1776902082.7309206,9.0,2.1213203435596424,0.112806
1776902084.7540894,8.0,2.0,0.100272
1776902086.7313454,4.5,1.5,0.056403
1776902088.7651224,6.0,1.7320508075688772,0.075204
1776902090.7938826,4.0,1.4142135623730951,0.050136
1776902092.8209374,4.5,1.5,0.056403
1776902094.8038065,8.0,2.0,0.100272
1776902096.8231025,5.5,1.6583123951777,0.068937
1776902098.8473003,9.0,2.1213203435596424,0.112806
1776902100.8816915,8.5,2.0615528128088303,0.106539
1776902102.86457,3.0,1.224744871391589,0.037602
1776902104.9354372,6.5,1.8027756377319946,0.081471
1776902106.926719,4.0,1.4142135623730951,0.050136
1776902108.948755,8.0,2.0,0.100272
1776902110.97013,6.0,1.7320508075688772,0.075204
1776902112.9677753,6.5,1.8027756377319946,0.081471
1776902114.9850707,5.5,1.6583123951777,0.068937
1776902117.0082448,5.0,1.5811388300841898,0.06267
1776902119.0213923,8.0,2.0,0.100272
1776902121.0365481,4.5,1.5,0.056403
1776902123.0717545,5.0,1.5811388300841898,0.06267
1776902125.0825477,8.0,2.0,0.100272
1776902127.1043904,7.0,1.8708286933869707,0.087738
1776902129.1111248,4.0,1.4142135623730951,0.050136
1776902131.129115,4.5,1.5,0.056403
1776902133.1551538,4.5,1.5,0.056403
1776902135.141107,5.0,1.5811388300841898,0.06267
1776902137.1556792,4.0,1.4142135623730951,0.050136
1776902139.1789625,6.5,1.8027756377319946,0.081471
1776902141.207636,5.5,1.6583123951777,0.068937
1776902143.237976,8.0,2.0,0.100272
1776902145.2297382,3.5,1.3228756555322954,0.043869
1776902147.2503457,8.0,2.0,0.100272
1776902149.2723663,5.0,1.5811388300841898,0.06267
1776902151.3057096,8.0,2.0,0.100272
1776902153.2882593,7.5,1.9364916731037085,0.094005
1776902155.3210633,6.0,1.7320508075688772,0.075204
1776902157.3444493,8.0,2.0,0.100272
1776902159.3724673,6.5,1.8027756377319946,0.081471
1776902161.401269,3.5,1.3228756555322954,0.043869
1776902163.4060311,5.5,1.6583123951777,0.068937
1776902165.4252644,5.0,1.5811388300841898,0.06267
1776902167.4335778,5.0,1.5811388300841898,0.06267
1776902169.4659262,10.5,2.29128784747792,0.131607
1776902171.4832268,6.5,1.8027756377319946,0.081471
1776902173.4609714,5.0,1.5811388300841898,0.06267
1776902175.4801462,8.0,2.0,0.100272
1776902177.5097532,5.5,1.6583123951777,0.068937
1776902179.5116825,5.5,1.6583123951777,0.068937
1776902181.527433,6.5,1.8027756377319946,0.081471
1776902183.5549836,6.0,1.7320508075688772,0.075204
1776902185.5743892,9.5,2.179449471770337,0.119073
1776902187.610836,9.0,2.1213203435596424,0.112806
1776902189.6006641,7.5,1.9364916731037085,0.094005
1776902191.647763,6.5,1.8027756377319946,0.081471
1776902193.6298268,6.0,1.7320508075688772,0.075204
1776902195.6494637,5.0,1.5811388300841898,0.06267
1776902197.675994,5.0,1.5811388300841898,0.06267
1776902199.6960323,4.0,1.4142135623730951,0.050136
1776902201.7302403,7.0,1.8708286933869707,0.087738
1776902203.7321868,4.5,1.5,0.056403
1776902205.7464957,4.0,1.4142135623730951,0.050136
1776902207.786975,7.5,1.9364916731037085,0.094005
1776902209.7596188,5.0,1.5811388300841898,0.06267
1776902211.777749,7.0,1.8708286933869707,0.087738
1776902213.819,8.0,2.0,0.100272
1776902215.8548555,7.5,1.9364916731037085,0.094005
1776902217.8324192,7.0,1.8708286933869707,0.087738
1776902219.8527822,5.5,1.6583123951777,0.068937
1776902221.8683712,6.5,1.8027756377319946,0.081471
1776902223.9073174,7.5,1.9364916731037085,0.094005
1776902225.9415052,9.0,2.1213203435596424,0.112806
1776902227.9133308,7.5,1.9364916731037085,0.094005
1776902229.9331899,10.5,2.29128784747792,0.131607
1776902231.950725,9.0,2.1213203435596424,0.112806
1776902233.9760664,9.5,2.179449471770337,0.119073
1776902235.9755683,8.0,2.0,0.100272
1776902238.0048614,7.5,1.9364916731037085,0.094005
1776902240.0307963,4.5,1.5,0.056403
1776902242.049746,6.0,1.7320508075688772,0.075204
1776902244.0741878,4.0,1.4142135623730951,0.050136
1776902246.0986605,8.5,2.0615528128088303,0.106539
1776902248.0809453,10.5,2.29128784747792,0.131607
1776902250.0978498,10.0,2.23606797749979,0.12534
1776902252.1144533,11.0,2.345207879911715,0.137874
1776902254.1580307,6.5,1.8027756377319946,0.081471
1776902256.1809077,8.5,2.0615528128088303,0.106539
1776902258.2150116,6.5,1.8027756377319946,0.081471
1776902260.2055712,6.5,1.8027756377319946,0.081471
1776902262.2194228,6.5,1.8027756377319946,0.081471
1776902264.2639496,9.5,2.179449471770337,0.119073
1776902266.268275,5.5,1.6583123951777,0.068937
1776902268.2978203,7.0,1.8708286933869707,0.087738
1776902270.3094857,8.0,2.0,0.100272
1776902272.338231,8.0,2.0,0.100272
1776902274.31654,5.0,1.5811388300841898,0.06267
1776902276.337589,5.0,1.5811388300841898,0.06267
1776902278.366302,6.0,1.7320508075688772,0.075204
1776902280.3883903,5.5,1.6583123951777,0.068937
1776902282.4034328,5.5,1.6583123951777,0.068937
1776902284.3961363,7.0,1.8708286933869707,0.087738
1776902286.4075506,9.0,2.1213203435596424,0.112806
1776902288.4584687,3.0,1.224744871391589,0.037602
1776902290.4379318,6.5,1.8027756377319946,0.081471
1776902292.46603,6.5,1.8027756377319946,0.081471
1776902294.488184,6.0,1.7320508075688772,0.075204
1776902296.5306377,4.5,1.5,0.056403
1776902298.5085208,6.5,1.8027756377319946,0.081471
1776902300.529089,6.5,1.8027756377319946,0.081471
1776902302.581113,7.5,1.9364916731037085,0.094005
1776902304.5679224,3.5,1.3228756555322954,0.043869
1776902306.5885344,10.0,2.23606797749979,0.12534
1776902308.6275601,4.0,1.4142135623730951,0.050136
1776902310.6395102,9.0,2.1213203435596424,0.112806
1776902312.6278908,6.0,1.7320508075688772,0.075204
1776902314.6714773,8.5,2.0615528128088303,0.106539
1776902316.6880107,4.0,1.4142135623730951,0.050136
1776902318.7154896,7.5,1.9364916731037085,0.094005
1776902320.7128217,8.0,2.0,0.100272
1776902322.7326808,6.0,1.7320508075688772,0.075204
1776902324.7497299,5.5,1.6583123951777,0.068937
1776902326.780839,6.5,1.8027756377319946,0.081471
1776902328.752358,6.0,1.7320508075688772,0.075204
1776902330.7679818,7.0,1.8708286933869707,0.087738
1776902332.8312132,6.5,1.8027756377319946,0.081471
1776902334.8480923,6.0,1.7320508075688772,0.075204
1776902336.8279939,5.0,1.5811388300841898,0.06267
1776902338.8622212,6.0,1.7320508075688772,0.075204
1776902340.8782597,5.0,1.5811388300841898,0.06267
1776902342.9170592,8.5,2.0615528128088303,0.106539
1776902344.9110975,8.5,2.0615528128088303,0.106539
1776902346.9265292,5.0,1.5811388300841898,0.06267
1776902348.9222991,5.0,1.5811388300841898,0.06267
1776902350.9358168,6.0,1.7320508075688772,0.075204
1776902352.984768,9.0,2.1213203435596424,0.112806
1776902354.9699116,10.0,2.23606797749979,0.12534
1776902356.9883409,6.5,1.8027756377319946,0.081471
1776902359.0052376,6.0,1.7320508075688772,0.075204
1776902361.040902,12.0,2.449489742783178,0.150408
1776902363.0639658,7.5,1.9364916731037085,0.094005
1776902365.0819416,4.0,1.4142135623730951,0.050136
1776902367.1106172,4.5,1.5,0.056403
1776902369.1394546,4.0,1.4142135623730951,0.050136
1776902371.1493278,6.5,1.8027756377319946,0.081471
1776902373.161414,8.0,2.0,0.100272
1776902375.172465,9.5,2.179449471770337,0.119073
1776902377.1937253,7.0,1.8708286933869707,0.087738
1776902379.2166545,8.0,2.0,0.100272
1776902381.2329688,6.0,1.7320508075688772,0.075204
1776902383.2103426,8.0,2.0,0.100272
1776902385.2275698,6.5,1.8027756377319946,0.081471
1776902387.296897,10.0,2.23606797749979,0.12534
1776902389.285546,7.0,1.8708286933869707,0.087738
1776902391.304319,10.0,2.23606797749979,0.12534
1776902393.3371239,4.0,1.4142135623730951,0.050136
1776902395.35897,7.5,1.9364916731037085,0.094005
1776902397.3774092,6.5,1.8027756377319946,0.081471
1776902399.3706522,6.0,1.7320508075688772,0.075204
1776902401.383776,6.0,1.7320508075688772,0.075204
1776902403.4033434,5.5,1.6583123951777,0.068937
1776902405.3959413,7.5,1.9364916731037085,0.094005
1776902407.4146066,9.0,2.1213203435596424,0.112806
1776902409.4482768,5.5,1.6583123951777,0.068937
1776902411.464966,4.0,1.4142135623730951,0.050136
1776902413.5005293,7.5,1.9364916731037085,0.094005
1776902415.5124078,5.5,1.6583123951777,0.068937
1776902417.5483541,6.0,1.7320508075688772,0.075204
1776902419.564922,7.0,1.8708286933869707,0.087738
1776902421.582012,4.5,1.5,0.056403
1776902423.5665643,7.5,1.9364916731037085,0.094005
1776902425.5884736,7.0,1.8708286933869707,0.087738
1776902427.6196005,5.5,1.6583123951777,0.068937
1776902429.635747,6.0,1.7320508075688772,0.075204
1776902431.6445947,7.5,1.9364916731037085,0.094005
1776902433.6804786,9.0,2.1213203435596424,0.112806
1776902435.6929033,7.0,1.8708286933869707,0.087738
1776902437.678758,3.5,1.3228756555322954,0.043869
1776902439.716577,7.0,1.8708286933869707,0.087738
1776902441.7273524,4.0,1.4142135623730951,0.050136
1776902443.7532976,6.0,1.7320508075688772,0.075204
1776902445.785513,9.0,2.1213203435596424,0.112806
1776902447.7589817,8.5,2.0615528128088303,0.106539
1776902449.8232179,4.0,1.4142135623730951,0.050136
1776902451.8148396,5.0,1.5811388300841898,0.06267
1776902453.8437753,6.5,1.8027756377319946,0.081471
1776902455.857858,5.5,1.6583123951777,0.068937
1776902457.8553143,6.0,1.7320508075688772,0.075204
1776902459.8682978,7.5,1.9364916731037085,0.094005
1776902461.879939,4.0,1.4142135623730951,0.050136
1776902463.9194858,8.0,2.0,0.100272
1776902465.9316895,5.0,1.5811388300841898,0.06267
1776902467.9776835,7.0,1.8708286933869707,0.087738
1776902469.993492,7.0,1.8708286933869707,0.087738
1776902472.0098956,8.5,2.0615528128088303,0.106539
1776902473.999868,4.0,1.4142135623730951,0.050136
1776902476.0128148,7.5,1.9364916731037085,0.094005
1776902478.0390146,6.0,1.7320508075688772,0.075204
1776902480.0824187,9.0,2.1213203435596424,0.112806
1776902482.0981586,7.5,1.9364916731037085,0.094005
1776902484.069581,4.5,1.5,0.056403
1776902486.100755,7.5,1.9364916731037085,0.094005
1776902488.1318002,7.0,1.8708286933869707,0.087738
1776902490.160045,5.5,1.6583123951777,0.068937
1776902492.1460984,3.5,1.3228756555322954,0.043869
1776902494.1688232,5.0,1.5811388300841898,0.06267
1776902496.1924057,7.5,1.9364916731037085,0.094005
1776902498.185323,4.0,1.4142135623730951,0.050136
1776902500.2024994,10.5,2.29128784747792,0.131607
1776902502.2764194,7.5,1.9364916731037085,0.094005
1776902504.273471,5.0,1.5811388300841898,0.06267
1776902506.2861645,5.5,1.6583123951777,0.068937
1776902508.2728817,5.5,1.6583123951777,0.068937
1776902510.3374362,2.5,1.118033988749895,0.031335
1776902512.3557,5.0,1.5811388300841898,0.06267
1776902514.3480654,3.5,1.3228756555322954,0.043869
1776902516.3703585,3.5,1.3228756555322954,0.043869
1776902518.4105203,3.5,1.3228756555322954,0.043869
1776902520.3992348,4.5,1.5,0.056403
1776902522.416797,5.0,1.5811388300841898,0.06267
1776902524.4408085,7.0,1.8708286933869707,0.087738
1776902526.4644198,6.5,1.8027756377319946,0.081471
1776902528.4527931,4.5,1.5,0.056403
1776902530.489128,3.5,1.3228756555322954,0.043869
1776902532.496668,6.0,1.7320508075688772,0.075204
1776902534.515484,9.0,2.1213203435596424,0.112806
1776902536.5270548,4.5,1.5,0.056403
1776902538.5621073,3.5,1.3228756555322954,0.043869
1776902540.5785325,4.0,1.4142135623730951,0.050136
1776902542.6031141,7.0,1.8708286933869707,0.087738
1776902544.6193833,8.0,2.0,0.100272
1776902546.633808,5.5,1.6583123951777,0.068937
1776902548.6142635,6.5,1.8027756377319946,0.081471
1776902550.6277037,4.5,1.5,0.056403
1776902552.6544645,4.5,1.5,0.056403
1776902554.679545,6.0,1.7320508075688772,0.075204
1776902556.704611,5.0,1.5811388300841898,0.06267
1776902558.7075315,6.5,1.8027756377319946,0.081471
1776902560.7440836,9.5,2.179449471770337,0.119073
1776902562.7645097,3.5,1.3228756555322954,0.043869
1776902564.7843642,6.5,1.8027756377319946,0.081471
1776902566.804169,5.5,1.6583123951777,0.068937
1776902568.7791138,6.0,1.7320508075688772,0.075204
1776902570.8094451,5.0,1.5811388300841898,0.06267
1776902572.8187182,4.0,1.4142135623730951,0.050136
1776902574.8359427,9.0,2.1213203435596424,0.112806
1776902576.8498652,8.0,2.0,0.100272
1776902578.9075613,8.0,2.0,0.100272
1776902580.9253142,3.0,1.224744871391589,0.037602
1776902582.9178755,6.5,1.8027756377319946,0.081471
