time,pm10 standard,pm25 standard,pm100 standard,pm10 env,pm25 env,pm100 env,03um,05um,10um,25um,50um,100um,temp,gas,humidity,pressure,altitude
1771459931.4836583,0,0,0,0,0,0,69,21,6,1,0,0,26.3190625,157502,21.304397295425463,1001.9063950512984,94.87423550754258
1771459933.4966254,0,0,0,0,0,0,66,20,6,1,0,0,26.231171875,157083,21.520884699908994,1001.9102815261153,94.84158168096423
1771459935.5095398,0,0,0,0,0,0,66,20,6,1,0,0,26.133125,157502,21.664545298929493,1001.9181511141911,94.77546239404134
1771459937.5225396,0,0,0,0,0,0,66,20,6,1,0,0,26.000703125,159347,21.75947698954168,1001.9246190981368,94.72111952315498
1771459939.53551,0,0,0,0,0,0,63,19,5,1,0,0,25.9159375,159060,21.857536838903275,1001.9318105272371,94.66069872598432
1771459941.5484474,0,0,0,0,0,0,63,19,5,1,0,0,25.87375,159347,21.92214212586879,1001.9348498634546,94.63516300068586
1771459943.56143,0,0,0,0,0,0,63,19,5,1,0,0,25.8282421875,159634,21.919172335152396,1001.9427890266568,94.5684604785682
1771459945.5743375,0,0,0,0,0,0,78,24,5,1,0,0,25.7071484375,160649,21.93717960067288,1001.9452789248069,94.54754117229959
1771459947.5860415,0,0,0,0,0,0,78,24,5,1,0,0,25.5708203125,159779,22.000824158144024,1001.9502215262153,94.50601518373136
1771459949.597826,0,0,0,0,0,0,78,24,5,1,0,0,25.430390625,160649,22.105677253651443,1001.9517574317277,94.49311108273146
1771459951.6108105,0,0,0,0,0,0,78,24,2,0,0,0,25.3149609375,159634,22.22777313361726,1001.9512796782901,94.4971249858793
1771459953.6234596,0,0,0,0,0,0,78,24,2,0,0,0,25.2102734375,161530,22.35064352882644,1001.94601084774,94.54139180427609
1771459955.636568,0,0,0,0,0,0,78,24,2,0,0,0,25.1440625,161973,22.491729665641284,1001.9507069299744,94.50193700200438
1771459957.6495025,0,0,0,0,0,0,87,26,2,0,0,0,25.063984375,161235,22.600798363553317,1001.9549344734558,94.46641882272846
